Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Units_Sold,Unit_Price,Unit_Cost,Delivery_Date
ORD06418,9/24/2024,SKU117,SUP15,WH3,18,176.62,143.87,10/4/2024
ORD06419,11/3/2024,SKU046,SUP06,WH4,8,96.21,63.67,11/14/2024
ORD06420,12/29/2024,SKU062,SUP14,WH2,38,246.59,147,1/11/2025
ORD06421,2/13/2024,SKU013,SUP04,WH2,15,103.13,61.5,2/15/2024
ORD06422,6/19/2024,SKU019,SUP04,WH1,9,221.31,161.72,6/29/2024
ORD06423,10/13/2024,SKU081,SUP06,WH2,46,295.33,187.66,10/21/2024
ORD06424,4/27/2024,SKU056,SUP13,WH3,35,175.56,100.44,5/7/2024
ORD06425,2/28/2024,SKU075,SUP05,WH4,35,177.59,104.86,3/5/2024
ORD06426,9/22/2024,SKU049,SUP01,WH3,36,200.45,123.87,10/2/2024
ORD06427,11/29/2024,SKU054,SUP08,WH2,41,87.19,51.71,12/2/2024
ORD06428,9/14/2024,SKU031,SUP07,WH4,4,11.31,6.36,9/21/2024
ORD06429,12/19/2024,SKU051,SUP06,WH3,15,21.29,15.04,12/26/2024
ORD06430,7/17/2024,SKU001,SUP15,WH4,6,15.83,9.96,7/31/2024
ORD06431,1/26/2024,SKU061,SUP13,WH2,18,83.23,51.34,2/2/2024
ORD06432,1/4/2024,SKU015,SUP10,WH1,45,288.03,186.29,1/9/2024
ORD06433,7/20/2024,SKU023,SUP01,WH4,21,286.61,162.45,8/2/2024
ORD06434,4/29/2024,SKU042,SUP14,WH2,39,244.74,194.5,5/12/2024
ORD06435,4/25/2024,SKU097,SUP08,WH2,44,121,71.11,5/3/2024
ORD06436,6/29/2024,SKU069,SUP11,WH1,46,99.93,67.55,7/13/2024
ORD06437,12/22/2024,SKU110,SUP09,WH4,23,210.58,134.38,1/2/2025
ORD06438,5/13/2024,SKU087,SUP06,WH2,23,90.45,55.3,5/24/2024
ORD06439,10/25/2024,SKU057,SUP10,WH4,2,297.14,197.2,10/30/2024
ORD06440,12/13/2024,SKU024,SUP01,WH3,43,318.56,179.74,12/16/2024
ORD06441,3/9/2024,SKU055,SUP05,WH1,44,57.2,33.25,3/17/2024
ORD06442,10/23/2024,SKU108,SUP05,WH4,12,11.15,6.79,11/5/2024
ORD06443,5/29/2024,SKU074,SUP06,WH4,33,10.06,8.23,6/5/2024
ORD06444,6/9/2024,SKU082,SUP12,WH4,29,39.81,31.82,6/13/2024
ORD06445,2/24/2024,SKU031,SUP12,WH4,41,11.31,6.36,3/3/2024
ORD06446,3/24/2024,SKU059,SUP03,WH3,26,228.46,136.07,4/7/2024
ORD06447,4/6/2024,SKU086,SUP01,WH3,36,278.64,176.08,4/18/2024
ORD06448,9/11/2024,SKU018,SUP01,WH3,14,285.74,174.93,9/22/2024
ORD06449,4/18/2024,SKU048,SUP14,WH2,45,20.05,12.19,4/25/2024
ORD06450,1/29/2024,SKU076,SUP14,WH3,30,69.63,49.17,2/6/2024
ORD06451,9/30/2024,SKU050,SUP07,WH2,1,167.05,103.02,10/8/2024
ORD06452,10/13/2024,SKU051,SUP15,WH4,13,21.29,15.04,10/14/2024
ORD06453,12/23/2024,SKU106,SUP10,WH1,13,246.53,180.22,12/31/2024
ORD06454,1/29/2024,SKU017,SUP15,WH2,45,169.27,128.51,2/1/2024
ORD06455,11/22/2024,SKU073,SUP02,WH4,13,167.07,137.13,11/28/2024
ORD06456,8/14/2024,SKU087,SUP09,WH1,38,90.45,55.3,8/20/2024
ORD06457,12/27/2024,SKU088,SUP03,WH1,29,238.72,133.7,1/2/2025
ORD06458,5/5/2024,SKU030,SUP07,WH1,28,307.65,172.84,5/10/2024
ORD06459,2/7/2024,SKU103,SUP10,WH2,2,199.15,130.2,2/13/2024
ORD06460,7/8/2024,SKU089,SUP07,WH3,48,248.15,164.36,7/19/2024
ORD06461,9/17/2024,SKU115,SUP08,WH1,11,159.7,132.13,9/22/2024
ORD06462,3/2/2024,SKU047,SUP14,WH4,4,104.52,60.54,3/10/2024
ORD06463,9/26/2024,SKU022,SUP01,WH4,17,143.91,110.17,10/4/2024
ORD06464,5/18/2024,SKU047,SUP10,WH4,11,104.52,60.54,6/1/2024
ORD06465,3/5/2024,SKU107,SUP07,WH4,34,218.51,123.25,3/18/2024
ORD06466,4/20/2024,SKU028,SUP06,WH2,36,155.12,88.29,4/29/2024
ORD06467,7/8/2024,SKU005,SUP12,WH4,50,83.29,66.3,7/13/2024
ORD06468,6/16/2024,SKU016,SUP13,WH2,37,243.14,162.58,6/27/2024
ORD06469,8/19/2024,SKU100,SUP02,WH4,25,234.64,179.94,8/24/2024
ORD06470,4/22/2024,SKU089,SUP06,WH4,45,248.15,164.36,4/27/2024
ORD06471,2/13/2024,SKU017,SUP03,WH3,9,169.27,128.51,2/20/2024
ORD06472,10/28/2024,SKU096,SUP13,WH4,24,228.33,128.45,10/29/2024
ORD06473,8/12/2024,SKU041,SUP02,WH2,1,117.06,75.91,8/16/2024
ORD06474,5/9/2024,SKU097,SUP06,WH3,33,121,71.11,5/16/2024
ORD06475,8/29/2024,SKU029,SUP03,WH1,21,239.68,164.51,9/10/2024
ORD06476,4/1/2024,SKU007,SUP13,WH2,48,247.33,181.98,4/16/2024
ORD06477,1/22/2024,SKU026,SUP03,WH3,30,37.63,26.46,2/1/2024
ORD06478,4/29/2024,SKU013,SUP02,WH2,42,103.13,61.5,5/3/2024
ORD06479,12/6/2024,SKU038,SUP06,WH3,21,104.35,68.02,12/10/2024
ORD06480,3/17/2024,SKU111,SUP10,WH2,31,8.7,5.99,3/24/2024
ORD06481,10/13/2024,SKU057,SUP08,WH3,43,297.14,197.2,10/18/2024
ORD06482,1/29/2024,SKU032,SUP04,WH3,30,179.05,104.6,2/10/2024
ORD06483,9/26/2024,SKU090,SUP10,WH4,21,157.86,113.26,10/5/2024
ORD06484,5/19/2024,SKU060,SUP12,WH4,29,244.09,153.52,5/29/2024
ORD06485,11/3/2024,SKU060,SUP14,WH4,24,244.09,153.52,11/9/2024
ORD06486,2/27/2024,SKU099,SUP07,WH1,2,211.83,146.56,3/8/2024
ORD06487,10/24/2024,SKU109,SUP12,WH3,14,37.99,24.79,10/29/2024
ORD06488,3/28/2024,SKU028,SUP07,WH2,45,155.12,88.29,3/31/2024
ORD06489,1/3/2024,SKU089,SUP11,WH4,44,248.15,164.36,1/16/2024
ORD06490,11/21/2024,SKU099,SUP02,WH4,18,211.83,146.56,11/27/2024
ORD06491,7/25/2024,SKU095,SUP05,WH1,42,219.44,180.58,8/2/2024
ORD06492,9/22/2024,SKU003,SUP06,WH3,36,17.75,11.13,9/29/2024
ORD06493,6/2/2024,SKU105,SUP13,WH1,23,58.29,36.52,6/9/2024
ORD06494,8/16/2024,SKU069,SUP06,WH3,45,99.93,67.55,8/27/2024
ORD06495,1/14/2024,SKU032,SUP13,WH2,49,179.05,104.6,1/25/2024
ORD06496,8/4/2024,SKU106,SUP10,WH3,1,246.53,180.22,8/15/2024
ORD06497,10/18/2024,SKU085,SUP12,WH4,40,282.5,185.32,10/21/2024
ORD06498,12/1/2024,SKU002,SUP09,WH2,5,44.52,26.04,12/14/2024
ORD06499,12/15/2024,SKU047,SUP03,WH4,17,104.52,60.54,12/21/2024
ORD06500,6/29/2024,SKU018,SUP02,WH4,3,285.74,174.93,7/10/2024
ORD06501,1/16/2024,SKU096,SUP02,WH2,33,228.33,128.45,1/21/2024
ORD06502,3/13/2024,SKU069,SUP14,WH2,25,99.93,67.55,3/17/2024
ORD06503,5/11/2024,SKU072,SUP07,WH2,27,186.88,120.22,5/15/2024
ORD06504,1/18/2024,SKU050,SUP09,WH4,20,167.05,103.02,1/28/2024
ORD06505,1/6/2024,SKU117,SUP08,WH4,15,176.62,143.87,1/14/2024
ORD06506,6/16/2024,SKU033,SUP15,WH3,15,118.94,86.4,6/22/2024
ORD06507,9/1/2024,SKU006,SUP03,WH4,14,147.99,104.17,9/14/2024
ORD06508,11/16/2024,SKU053,SUP08,WH1,23,306.97,182.11,11/27/2024
ORD06509,4/26/2024,SKU096,SUP01,WH3,5,228.33,128.45,5/9/2024
ORD06510,3/31/2024,SKU077,SUP14,WH2,3,166.94,130.81,4/10/2024
ORD06511,8/25/2024,SKU090,SUP07,WH4,25,157.86,113.26,9/1/2024
ORD06512,3/3/2024,SKU079,SUP07,WH4,3,232.23,139.73,3/10/2024
ORD06513,6/14/2024,SKU110,SUP14,WH4,13,210.58,134.38,6/16/2024
ORD06514,5/25/2024,SKU035,SUP09,WH2,16,48.53,28.37,6/3/2024
ORD06515,8/16/2024,SKU038,SUP09,WH4,13,104.35,68.02,8/28/2024
ORD06516,6/24/2024,SKU036,SUP03,WH2,22,98.46,70.83,6/30/2024
ORD06517,1/30/2024,SKU116,SUP05,WH2,34,61.87,48.73,2/2/2024
ORD06518,8/21/2024,SKU066,SUP03,WH1,41,137.55,109.48,8/27/2024
ORD06519,5/14/2024,SKU033,SUP07,WH2,6,118.94,86.4,5/20/2024
ORD06520,6/23/2024,SKU109,SUP11,WH1,40,37.99,24.79,6/27/2024
ORD06521,10/21/2024,SKU065,SUP03,WH1,28,183.21,128.54,10/24/2024
ORD06522,6/26/2024,SKU120,SUP01,WH3,4,244.25,150.57,7/1/2024
ORD06523,12/26/2024,SKU026,SUP14,WH1,2,37.63,26.46,1/4/2025
ORD06524,7/30/2024,SKU034,SUP11,WH4,30,69.13,48.31,8/10/2024
ORD06525,11/6/2024,SKU042,SUP14,WH4,2,244.74,194.5,11/11/2024
ORD06526,7/11/2024,SKU026,SUP15,WH2,1,37.63,26.46,7/15/2024
ORD06527,11/24/2024,SKU076,SUP01,WH3,17,69.63,49.17,12/3/2024
ORD06528,7/7/2024,SKU055,SUP05,WH1,14,57.2,33.25,7/14/2024
ORD06529,8/27/2024,SKU106,SUP04,WH4,7,246.53,180.22,9/3/2024
ORD06530,4/20/2024,SKU099,SUP01,WH2,31,211.83,146.56,5/4/2024
ORD06531,4/2/2024,SKU042,SUP04,WH4,34,244.74,194.5,4/6/2024
ORD06532,6/14/2024,SKU096,SUP10,WH3,31,228.33,128.45,6/20/2024
ORD06533,5/4/2024,SKU019,SUP02,WH3,46,221.31,161.72,5/11/2024
ORD06534,11/29/2024,SKU001,SUP06,WH1,24,15.83,9.96,12/5/2024
ORD06535,6/26/2024,SKU072,SUP09,WH3,22,186.88,120.22,7/5/2024
ORD06536,4/22/2024,SKU108,SUP04,WH3,49,11.15,6.79,5/2/2024
ORD06537,10/19/2024,SKU007,SUP02,WH2,26,247.33,181.98,11/1/2024
ORD06538,10/10/2024,SKU068,SUP05,WH3,45,205.08,167.88,10/21/2024
ORD06539,4/8/2024,SKU007,SUP12,WH4,8,247.33,181.98,4/11/2024
ORD06540,11/17/2024,SKU106,SUP08,WH1,34,246.53,180.22,11/19/2024
ORD06541,2/24/2024,SKU088,SUP07,WH4,14,238.72,133.7,3/8/2024
ORD06542,9/17/2024,SKU011,SUP01,WH2,44,86.1,49.62,9/27/2024
ORD06543,9/17/2024,SKU112,SUP03,WH4,5,49.04,36.36,10/1/2024
ORD06544,2/28/2024,SKU076,SUP13,WH1,49,69.63,49.17,3/4/2024
ORD06545,4/3/2024,SKU106,SUP07,WH2,16,246.53,180.22,4/12/2024
ORD06546,3/31/2024,SKU007,SUP04,WH2,34,247.33,181.98,4/9/2024
ORD06547,1/9/2024,SKU065,SUP15,WH1,4,183.21,128.54,1/21/2024
ORD06548,5/21/2024,SKU065,SUP09,WH2,35,183.21,128.54,5/25/2024
ORD06549,9/23/2024,SKU014,SUP04,WH1,32,54.72,36.44,10/2/2024
ORD06550,5/1/2024,SKU107,SUP09,WH2,11,218.51,123.25,5/7/2024
ORD06551,3/19/2024,SKU088,SUP13,WH2,38,238.72,133.7,3/31/2024
ORD06552,10/9/2024,SKU090,SUP12,WH1,31,157.86,113.26,10/21/2024
ORD06553,11/11/2024,SKU009,SUP05,WH1,5,151.66,85.02,11/19/2024
ORD06554,1/18/2024,SKU078,SUP01,WH2,36,59.02,39,1/29/2024
ORD06555,5/27/2024,SKU119,SUP11,WH4,49,117.27,68.45,5/29/2024
ORD06556,11/3/2024,SKU053,SUP06,WH3,46,306.97,182.11,11/8/2024
ORD06557,6/21/2024,SKU088,SUP15,WH3,23,238.72,133.7,6/29/2024
ORD06558,7/26/2024,SKU087,SUP05,WH3,40,90.45,55.3,7/31/2024
ORD06559,7/31/2024,SKU027,SUP05,WH3,16,59.8,49.45,8/11/2024
ORD06560,1/18/2024,SKU076,SUP11,WH1,39,69.63,49.17,1/25/2024
ORD06561,3/14/2024,SKU058,SUP14,WH1,3,78.35,52.2,3/16/2024
ORD06562,1/1/2024,SKU012,SUP06,WH3,41,31.59,20.01,1/12/2024
ORD06563,8/10/2024,SKU034,SUP10,WH3,50,69.13,48.31,8/24/2024
ORD06564,1/15/2024,SKU100,SUP03,WH2,30,234.64,179.94,1/19/2024
ORD06565,1/30/2024,SKU114,SUP11,WH4,14,231.53,139.92,2/3/2024
ORD06566,10/31/2024,SKU023,SUP03,WH1,16,286.61,162.45,11/5/2024
ORD06567,10/24/2024,SKU057,SUP13,WH3,26,297.14,197.2,11/2/2024
ORD06568,10/14/2024,SKU088,SUP12,WH4,30,238.72,133.7,10/18/2024
ORD06569,5/11/2024,SKU018,SUP06,WH4,43,285.74,174.93,5/14/2024
ORD06570,12/5/2024,SKU029,SUP15,WH2,25,239.68,164.51,12/15/2024
ORD06571,4/24/2024,SKU093,SUP04,WH4,12,33.89,23.16,4/29/2024
ORD06572,2/12/2024,SKU105,SUP13,WH1,47,58.29,36.52,2/22/2024
ORD06573,1/27/2024,SKU006,SUP09,WH3,2,147.99,104.17,2/2/2024
ORD06574,12/5/2024,SKU080,SUP02,WH3,7,106.9,80.41,12/15/2024
ORD06575,10/22/2024,SKU032,SUP13,WH1,17,179.05,104.6,10/31/2024
ORD06576,8/19/2024,SKU047,SUP12,WH4,31,104.52,60.54,8/29/2024
ORD06577,5/22/2024,SKU005,SUP11,WH1,11,83.29,66.3,5/29/2024
ORD06578,9/9/2024,SKU073,SUP01,WH2,30,167.07,137.13,9/15/2024
ORD06579,7/20/2024,SKU031,SUP08,WH1,8,11.31,6.36,7/24/2024
ORD06580,12/13/2024,SKU047,SUP14,WH1,15,104.52,60.54,12/18/2024
ORD06581,2/29/2024,SKU051,SUP15,WH3,42,21.29,15.04,3/9/2024
ORD06582,2/18/2024,SKU059,SUP06,WH4,30,228.46,136.07,2/26/2024
ORD06583,3/28/2024,SKU064,SUP02,WH4,12,179.98,128.3,4/7/2024
ORD06584,6/5/2024,SKU021,SUP05,WH4,8,284.2,179.05,6/15/2024
ORD06585,9/14/2024,SKU087,SUP10,WH4,6,90.45,55.3,9/23/2024
ORD06586,6/25/2024,SKU054,SUP11,WH2,17,87.19,51.71,6/29/2024
ORD06587,9/30/2024,SKU062,SUP10,WH3,9,246.59,147,10/11/2024
ORD06588,1/26/2024,SKU005,SUP07,WH2,48,83.29,66.3,2/2/2024
ORD06589,2/28/2024,SKU061,SUP02,WH3,32,83.23,51.34,3/10/2024
ORD06590,1/28/2024,SKU073,SUP03,WH2,18,167.07,137.13,2/9/2024
ORD06591,10/25/2024,SKU005,SUP11,WH2,14,83.29,66.3,10/26/2024
ORD06592,11/19/2024,SKU035,SUP11,WH3,16,48.53,28.37,11/28/2024
ORD06593,6/8/2024,SKU015,SUP06,WH4,18,288.03,186.29,6/18/2024
ORD06594,12/2/2024,SKU048,SUP11,WH1,45,20.05,12.19,12/10/2024
ORD06595,11/19/2024,SKU116,SUP03,WH3,45,61.87,48.73,11/30/2024
ORD06596,6/18/2024,SKU054,SUP05,WH1,27,87.19,51.71,6/23/2024
ORD06597,3/19/2024,SKU052,SUP04,WH3,2,81.66,59.34,3/30/2024
ORD06598,12/13/2024,SKU093,SUP07,WH1,13,33.89,23.16,12/18/2024
ORD06599,1/26/2024,SKU044,SUP06,WH3,19,97.06,54.1,2/1/2024
ORD06600,3/10/2024,SKU109,SUP12,WH4,14,37.99,24.79,3/17/2024
ORD06601,2/12/2024,SKU031,SUP01,WH1,16,11.31,6.36,2/19/2024
ORD06602,10/3/2024,SKU003,SUP01,WH3,35,17.75,11.13,10/14/2024
ORD06603,12/15/2024,SKU081,SUP02,WH1,36,295.33,187.66,12/27/2024
ORD06604,3/27/2024,SKU014,SUP15,WH4,12,54.72,36.44,4/1/2024
ORD06605,11/11/2024,SKU010,SUP04,WH4,4,218.72,152.33,11/19/2024
ORD06606,7/17/2024,SKU111,SUP11,WH4,47,8.7,5.99,7/26/2024
ORD06607,7/23/2024,SKU103,SUP08,WH2,5,199.15,130.2,7/29/2024
ORD06608,7/10/2024,SKU041,SUP10,WH3,15,117.06,75.91,7/24/2024
ORD06609,5/28/2024,SKU037,SUP05,WH4,14,245.85,188.87,6/6/2024
ORD06610,6/4/2024,SKU033,SUP01,WH3,27,118.94,86.4,6/12/2024
ORD06611,10/23/2024,SKU070,SUP07,WH3,35,63.11,41.37,10/27/2024
ORD06612,11/18/2024,SKU116,SUP08,WH4,45,61.87,48.73,11/24/2024
ORD06613,1/25/2024,SKU008,SUP06,WH4,17,72.18,53.61,2/7/2024
ORD06614,3/18/2024,SKU081,SUP07,WH1,16,295.33,187.66,3/28/2024
ORD06615,12/5/2024,SKU120,SUP01,WH3,20,244.25,150.57,12/12/2024
ORD06616,1/17/2024,SKU040,SUP03,WH1,19,229.85,142.09,1/19/2024
ORD06617,2/11/2024,SKU074,SUP06,WH3,44,10.06,8.23,2/25/2024
ORD06618,2/5/2024,SKU049,SUP08,WH2,40,200.45,123.87,2/9/2024
ORD06619,5/1/2024,SKU068,SUP10,WH3,31,205.08,167.88,5/12/2024
ORD06620,5/5/2024,SKU047,SUP06,WH2,31,104.52,60.54,5/10/2024
ORD06621,8/6/2024,SKU104,SUP03,WH4,32,34.87,21.41,8/16/2024
ORD06622,9/6/2024,SKU001,SUP01,WH2,22,15.83,9.96,9/21/2024
ORD06623,1/17/2024,SKU023,SUP14,WH2,16,286.61,162.45,1/26/2024
ORD06624,8/7/2024,SKU010,SUP15,WH2,45,218.72,152.33,8/13/2024
ORD06625,4/10/2024,SKU085,SUP06,WH3,45,282.5,185.32,4/20/2024
ORD06626,7/3/2024,SKU081,SUP12,WH1,10,295.33,187.66,7/12/2024
ORD06627,4/5/2024,SKU040,SUP02,WH2,35,229.85,142.09,4/14/2024
ORD06628,6/11/2024,SKU079,SUP06,WH4,44,232.23,139.73,6/16/2024
ORD06629,3/26/2024,SKU013,SUP03,WH2,4,103.13,61.5,4/7/2024
ORD06630,7/27/2024,SKU054,SUP12,WH4,2,87.19,51.71,8/6/2024
ORD06631,7/21/2024,SKU070,SUP15,WH3,27,63.11,41.37,7/29/2024
ORD06632,9/13/2024,SKU020,SUP06,WH3,26,50.26,41.38,9/17/2024
ORD06633,6/7/2024,SKU099,SUP03,WH2,27,211.83,146.56,6/14/2024
ORD06634,8/15/2024,SKU119,SUP12,WH1,3,117.27,68.45,8/24/2024
ORD06635,7/25/2024,SKU036,SUP15,WH2,33,98.46,70.83,8/6/2024
ORD06636,2/29/2024,SKU007,SUP04,WH1,23,247.33,181.98,3/6/2024
ORD06637,1/8/2024,SKU084,SUP07,WH3,3,41.21,27.13,1/21/2024
ORD06638,2/7/2024,SKU079,SUP07,WH2,31,232.23,139.73,2/11/2024
ORD06639,7/15/2024,SKU058,SUP15,WH4,44,78.35,52.2,7/20/2024
ORD06640,9/23/2024,SKU053,SUP04,WH4,50,306.97,182.11,10/1/2024
ORD06641,7/17/2024,SKU080,SUP12,WH4,18,106.9,80.41,7/27/2024
ORD06642,1/24/2024,SKU065,SUP11,WH4,19,183.21,128.54,1/28/2024
ORD06643,10/11/2024,SKU004,SUP01,WH1,41,198.94,129.1,10/14/2024
ORD06644,2/21/2024,SKU095,SUP09,WH3,46,219.44,180.58,3/3/2024
ORD06645,6/22/2024,SKU075,SUP12,WH1,7,177.59,104.86,6/23/2024
ORD06646,7/20/2024,SKU080,SUP03,WH2,25,106.9,80.41,8/2/2024
ORD06647,3/5/2024,SKU082,SUP07,WH4,36,39.81,31.82,3/17/2024
ORD06648,2/9/2024,SKU118,SUP05,WH3,12,62.76,51.26,2/22/2024
ORD06649,6/29/2024,SKU044,SUP07,WH3,47,97.06,54.1,7/7/2024
ORD06650,10/1/2024,SKU013,SUP01,WH2,6,103.13,61.5,10/4/2024
ORD06651,12/21/2024,SKU034,SUP02,WH2,31,69.13,48.31,12/28/2024
ORD06652,7/5/2024,SKU072,SUP05,WH4,47,186.88,120.22,7/9/2024
ORD06653,1/5/2024,SKU055,SUP04,WH4,36,57.2,33.25,1/12/2024
ORD06654,6/1/2024,SKU016,SUP03,WH3,12,243.14,162.58,6/3/2024
ORD06655,3/25/2024,SKU045,SUP11,WH4,32,130.92,101.96,4/9/2024
ORD06656,5/5/2024,SKU019,SUP03,WH3,7,221.31,161.72,5/14/2024
ORD06657,10/21/2024,SKU090,SUP12,WH2,12,157.86,113.26,11/1/2024
ORD06658,5/11/2024,SKU061,SUP02,WH3,31,83.23,51.34,5/14/2024
ORD06659,7/25/2024,SKU015,SUP12,WH4,38,288.03,186.29,8/3/2024
ORD06660,4/25/2024,SKU107,SUP08,WH3,41,218.51,123.25,4/27/2024
ORD06661,4/15/2024,SKU051,SUP04,WH2,50,21.29,15.04,4/25/2024
ORD06662,11/20/2024,SKU031,SUP03,WH3,31,11.31,6.36,11/25/2024
ORD06663,2/28/2024,SKU068,SUP02,WH1,13,205.08,167.88,3/4/2024
ORD06664,5/28/2024,SKU108,SUP08,WH1,12,11.15,6.79,6/3/2024
ORD06665,9/4/2024,SKU108,SUP04,WH4,1,11.15,6.79,9/9/2024
ORD06666,3/18/2024,SKU075,SUP14,WH1,1,177.59,104.86,4/1/2024
ORD06667,7/16/2024,SKU118,SUP09,WH4,37,62.76,51.26,7/23/2024
ORD06668,1/6/2024,SKU118,SUP05,WH2,1,62.76,51.26,1/14/2024
ORD06669,12/27/2024,SKU074,SUP02,WH2,6,10.06,8.23,1/7/2025
ORD06670,4/14/2024,SKU070,SUP07,WH2,33,63.11,41.37,4/24/2024
ORD06671,11/18/2024,SKU062,SUP10,WH1,20,246.59,147,11/25/2024
ORD06672,12/15/2024,SKU002,SUP03,WH1,15,44.52,26.04,12/24/2024
ORD06673,9/4/2024,SKU033,SUP08,WH1,28,118.94,86.4,9/8/2024
ORD06674,9/14/2024,SKU028,SUP02,WH3,45,155.12,88.29,9/20/2024
ORD06675,12/19/2024,SKU112,SUP12,WH1,29,49.04,36.36,12/29/2024
ORD06676,6/1/2024,SKU021,SUP06,WH4,26,284.2,179.05,6/10/2024
ORD06677,11/25/2024,SKU100,SUP08,WH1,46,234.64,179.94,12/4/2024
ORD06678,1/31/2024,SKU102,SUP07,WH3,42,212.08,157.08,2/11/2024
ORD06679,1/28/2024,SKU053,SUP05,WH4,22,306.97,182.11,2/6/2024
ORD06680,10/28/2024,SKU120,SUP01,WH4,38,244.25,150.57,11/10/2024
ORD06681,7/26/2024,SKU043,SUP01,WH2,16,302.32,192.68,8/6/2024
ORD06682,6/11/2024,SKU002,SUP02,WH4,44,44.52,26.04,6/19/2024
ORD06683,8/26/2024,SKU069,SUP14,WH1,33,99.93,67.55,9/8/2024
ORD06684,4/1/2024,SKU079,SUP01,WH1,12,232.23,139.73,4/9/2024
ORD06685,1/19/2024,SKU104,SUP12,WH2,24,34.87,21.41,1/29/2024
ORD06686,5/19/2024,SKU113,SUP09,WH1,20,158.32,112,6/1/2024
ORD06687,2/19/2024,SKU045,SUP07,WH1,11,130.92,101.96,2/26/2024
ORD06688,1/29/2024,SKU063,SUP15,WH3,8,133.03,76.72,2/6/2024
ORD06689,3/21/2024,SKU095,SUP09,WH2,4,219.44,180.58,3/25/2024
ORD06690,7/7/2024,SKU076,SUP02,WH1,16,69.63,49.17,7/17/2024
ORD06691,8/24/2024,SKU039,SUP08,WH3,43,187.02,106.16,8/31/2024
ORD06692,10/30/2024,SKU049,SUP06,WH1,35,200.45,123.87,11/6/2024
ORD06693,3/13/2024,SKU037,SUP10,WH4,11,245.85,188.87,3/26/2024
ORD06694,10/1/2024,SKU095,SUP13,WH1,5,219.44,180.58,10/6/2024
ORD06695,7/4/2024,SKU120,SUP08,WH1,48,244.25,150.57,7/13/2024
ORD06696,9/17/2024,SKU071,SUP10,WH2,26,17.77,12.95,9/24/2024
ORD06697,10/29/2024,SKU002,SUP13,WH1,46,44.52,26.04,11/1/2024
ORD06698,1/7/2024,SKU082,SUP13,WH3,35,39.81,31.82,1/21/2024
ORD06699,9/9/2024,SKU092,SUP05,WH1,7,71.07,52.16,9/11/2024
ORD06700,7/23/2024,SKU036,SUP01,WH4,1,98.46,70.83,7/31/2024
ORD06701,2/13/2024,SKU073,SUP09,WH4,16,167.07,137.13,2/25/2024
ORD06702,2/3/2024,SKU002,SUP02,WH1,22,44.52,26.04,2/14/2024
ORD06703,10/1/2024,SKU100,SUP09,WH3,16,234.64,179.94,10/12/2024
ORD06704,6/9/2024,SKU084,SUP02,WH2,18,41.21,27.13,6/18/2024
ORD06705,8/28/2024,SKU104,SUP09,WH1,21,34.87,21.41,9/3/2024
ORD06706,4/29/2024,SKU069,SUP10,WH2,38,99.93,67.55,5/3/2024
ORD06707,3/9/2024,SKU042,SUP03,WH3,16,244.74,194.5,3/17/2024
ORD06708,6/15/2024,SKU050,SUP13,WH1,3,167.05,103.02,6/17/2024
ORD06709,10/22/2024,SKU085,SUP04,WH2,18,282.5,185.32,10/26/2024
ORD06710,8/3/2024,SKU073,SUP02,WH2,27,167.07,137.13,8/12/2024
ORD06711,12/30/2024,SKU118,SUP09,WH3,8,62.76,51.26,1/11/2025
ORD06712,1/3/2024,SKU072,SUP14,WH3,24,186.88,120.22,1/14/2024
ORD06713,7/1/2024,SKU056,SUP09,WH1,44,175.56,100.44,7/16/2024
ORD06714,10/13/2024,SKU002,SUP15,WH4,44,44.52,26.04,10/20/2024
ORD06715,8/31/2024,SKU029,SUP09,WH3,44,239.68,164.51,9/14/2024
ORD06716,4/4/2024,SKU099,SUP08,WH3,26,211.83,146.56,4/5/2024
ORD06717,2/19/2024,SKU048,SUP13,WH2,26,20.05,12.19,3/1/2024
ORD06718,11/28/2024,SKU031,SUP03,WH1,1,11.31,6.36,12/3/2024
ORD06719,4/25/2024,SKU004,SUP05,WH1,5,198.94,129.1,4/27/2024
ORD06720,4/8/2024,SKU107,SUP07,WH3,33,218.51,123.25,4/19/2024
ORD06721,10/9/2024,SKU011,SUP06,WH4,30,86.1,49.62,10/22/2024
ORD06722,3/14/2024,SKU114,SUP14,WH4,35,231.53,139.92,3/20/2024
ORD06723,7/21/2024,SKU114,SUP04,WH3,10,231.53,139.92,7/27/2024
ORD06724,6/26/2024,SKU011,SUP07,WH3,40,86.1,49.62,7/5/2024
ORD06725,8/5/2024,SKU070,SUP02,WH1,18,63.11,41.37,8/14/2024
ORD06726,4/30/2024,SKU048,SUP05,WH2,31,20.05,12.19,5/11/2024
ORD06727,1/20/2024,SKU116,SUP11,WH2,43,61.87,48.73,1/27/2024
ORD06728,11/9/2024,SKU012,SUP12,WH3,33,31.59,20.01,11/14/2024
ORD06729,4/26/2024,SKU091,SUP11,WH3,29,181.6,108.28,4/28/2024
ORD06730,11/13/2024,SKU085,SUP10,WH3,21,282.5,185.32,11/25/2024
ORD06731,8/19/2024,SKU099,SUP02,WH3,35,211.83,146.56,8/26/2024
ORD06732,5/25/2024,SKU050,SUP03,WH1,25,167.05,103.02,5/30/2024
ORD06733,1/10/2024,SKU083,SUP10,WH3,45,88.03,71.51,1/17/2024
ORD06734,1/10/2024,SKU054,SUP11,WH3,10,87.19,51.71,1/19/2024
